,MacroPlot.Name,Monitoring.Status,Date,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,SnagPlotSize,BrkPntDia,Species.Symbol,X,Year,Treatment,Visited,treatment_burn,experiment 
823,_148,PostBurnYear2,9/26/22 10:50,875,D,54.3,NA,NA,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
824,_148,PostBurnYear2,9/26/22 10:50,877,L,51.5,NA,70,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
825,_148,PostBurnYear2,9/26/22 10:50,878,L,37.45,NA,90,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
826,_148,PostBurnYear2,9/26/22 10:50,879,L,9,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
827,_148,PostBurnYear2,9/26/22 10:50,882,L,8.5,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
828,_148,PostBurnYear2,9/26/22 10:50,883,L,54.1,NA,60,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
829,_148,PostBurnYear2,9/26/22 10:50,884,L,66.6,NA,70,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
830,_148,PostBurnYear2,9/26/22 10:50,885,L,19,NA,90,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
831,_148,PostBurnYear2,9/26/22 10:50,880,L,36.7,NA,90,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
832,_149,PostBurnYear2,9/26/22 11:00,801,L,38.35,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
833,_149,PostBurnYear2,9/26/22 11:00,802,L,22.45,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
834,_149,PostBurnYear2,9/26/22 11:00,803,L,39.4,NA,70,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
835,_149,PostBurnYear2,9/26/22 11:00,804,L,35.1,NA,80,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
836,_149,PostBurnYear2,9/26/22 11:00,805,L,30.35,NA,90,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
837,_149,PostBurnYear2,9/26/22 11:00,806,L,26.65,NA,90,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
838,_149,PostBurnYear2,9/26/22 11:00,807,L,14.4,NA,70,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
839,_149,PostBurnYear2,9/26/22 11:00,808,L,52.4,NA,90,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
840,_149,PostBurnYear2,9/26/22 11:00,809,L,10.3,NA,50,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
841,_149,PostBurnYear2,9/26/22 11:00,810,L,29.7,NA,90,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
842,_149,PostBurnYear2,9/26/22 11:00,811,L,15.55,NA,70,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
843,_149,PostBurnYear2,9/26/22 11:00,813,L,24.5,NA,80,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
844,_149,PostBurnYear2,9/26/22 11:00,814,L,23.3,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
845,_149,PostBurnYear2,9/26/22 11:00,815,D,7.65,NA,NA,,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
846,_149,PostBurnYear2,9/26/22 11:00,816,L,24.8,NA,90,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
847,_149,PostBurnYear2,9/26/22 11:00,818,L,30.3,NA,90,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
848,_149,PostBurnYear2,9/26/22 11:00,819,L,24.3,NA,60,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
849,_149,PostBurnYear2,9/26/22 11:00,820,L,27.15,NA,60,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
850,_149,PostBurnYear2,9/26/22 11:00,821,L,41.5,NA,80,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
851,_149,PostBurnYear2,9/26/22 11:00,822,L,68.65,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
852,_149,PostBurnYear2,9/26/22 11:00,823,D,34.7,NA,NA,,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
853,_150,PostBurnYear2,9/26/22 11:01,837,L,68.25,16.8,60,C,0.8,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,control,old
854,_150,PostBurnYear2,9/26/22 11:01,838,L,49.8,12,90,C,1.6,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,control,old
855,_150,PostBurnYear2,9/26/22 11:01,840,L,14.4,7,100,I,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,control,old
856,_150,PostBurnYear2,9/26/22 11:01,842,L,11.75,6.3,100,I,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,control,old
857,_150,PostBurnYear2,9/26/22 11:01,843,D,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,control,old
858,_147,PostBurnYear2,9/26/22 10:49,863,L,8.2,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
859,_147,PostBurnYear2,9/26/22 10:49,864,L,8.65,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
860,_147,PostBurnYear2,9/26/22 10:49,868,L,19.05,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
861,_147,PostBurnYear2,9/26/22 10:49,869,L,35.45,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
862,_147,PostBurnYear2,9/26/22 10:49,870,L,11.5,NA,70,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
863,_147,PostBurnYear2,9/26/22 10:49,871,L,57.6,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tag fell off. ,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
864,_147,PostBurnYear2,9/26/22 10:49,873,D,36.95,NA,NA,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
865,_151,PostBurnYear2,9/26/22 11:01,585,L,28.55,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
866,_151,PostBurnYear2,9/26/22 11:01,587,L,10.5,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
867,_151,PostBurnYear2,9/26/22 11:01,588,L,12,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
868,_151,PostBurnYear2,9/26/22 11:01,589,L,15.9,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
869,_151,PostBurnYear2,9/26/22 11:01,591,L,14.15,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
870,_151,PostBurnYear2,9/26/22 11:01,592,L,8.8,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
871,_151,PostBurnYear2,9/26/22 11:01,594,L,10.85,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
872,_151,PostBurnYear2,9/26/22 11:01,595,L,18,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
873,_146,PostBurnYear2,9/26/22 10:47,849,L,60.8,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
874,_146,PostBurnYear2,9/26/22 10:47,851,D,17.2,NA,NA,,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat4,NA,pre_budbreak,old
875,_146,PostBurnYear2,9/26/22 10:47,854,L,53.4,NA,70,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
876,_146,PostBurnYear2,9/26/22 10:47,855,L,50.5,NA,90,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
877,_146,PostBurnYear2,9/26/22 10:47,866,L,52.75,NA,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat4,NA,pre_budbreak,old
878,_152,PreBurnYear1,10/14/20 11:10,203,L,54.25,17.8,80,C,9.6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRIV-SL,2,1.8,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
879,_152,PreBurnYear1,10/14/20 11:10,204,L,20.1,8.6,90,I,3.6,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARPA-Dead,0,0.1,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
880,_152,PreBurnYear1,10/14/20 11:10,205,L,64.55,15.4,90,C,7.6,NA,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARPA-Dead,1.8,2.8,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
881,_152,PreBurnYear1,10/14/20 11:10,206,L,64.15,21.4,90,C,11.6,NA,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CEBE-SL,1.7,3.2,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
882,_152,PreBurnYear1,10/14/20 11:10,207,L,49.1,17,90,C,11.6,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE-TOV,2.1,1.7,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
883,_152,PreBurnYear1,10/14/20 11:10,208,L,50,18.6,90,C,7.8,NA,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CEBE-SL,1.9,3.4,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
884,_154,PreBurnYear1,10/14/20 11:10,101,L,8.05,3.1,100,I,0.3,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ERWR-SL,1.8,0,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
885,_154,PreBurnYear1,10/14/20 11:10,102,L,41.8,17.8,70,C,10.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CEBE-SL,1.1,2,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
886,_154,PreBurnYear1,10/14/20 11:10,103,L,47.15,18.2,90,C,10.4,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ERWR-SL,1.2,3.2,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
887,_154,PreBurnYear1,10/14/20 11:10,104,L,25.95,10.8,80,I,4.6,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ERWR-SL,1.3,1,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
888,_154,PreBurnYear1,10/14/20 11:10,105,L,9.7,3.8,90,S,0.4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ERWR-SL,0.2,1,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
889,_154,PreBurnYear1,10/14/20 11:10,106,L,90.8,17,80,C,2.5,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ERWR-SL,1.1,0,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
890,_154,PreBurnYear1,10/14/20 11:10,107,L,49.3,17,80,C,9.8,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ERWR-SL,1.2,0.3,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
891,_158,PreBurnYear1,10/14/20 11:10,109,L,51.8,15.2,80,C,11.6,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE-TOV,2,2,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
892,_158,PreBurnYear1,10/14/20 11:10,110,L,119,11.2,40,S,1.4,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE-TSA,1.5,1,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
893,_158,PreBurnYear1,10/14/20 11:10,113,L,7.8,4,60,S,1.7,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE-TOV,1.3,2,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
894,_158,PreBurnYear1,10/14/20 11:10,114,L,49.3,16.2,80,C,8.4,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE-TSE,0,4.4,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
895,_158,PreBurnYear1,10/14/20 11:10,116,L,36.25,18.2,80,C,10.2,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE-TSA,1.2,4.2,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
896,_158,PreBurnYear1,10/14/20 11:10,117,L,25.2,12.6,50,I,10,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE-TOV,1.4,1,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
897,_158,PreBurnYear1,10/14/20 11:10,118,L,65.4,14.6,90,C,2.5,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TOV,0,0.4,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
898,_158,PreBurnYear1,10/14/20 11:10,119,L,70.3,15.6,90,C,0.3,NA,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TOV,0,0.2,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
899,_158,PreBurnYear1,10/14/20 11:10,120,L,14.5,4.8,80,S,1.5,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TOV,1.7,0.2,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
900,_158,PreBurnYear1,10/14/20 11:10,121,L,12.35,4.8,80,S,1.4,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE-TOV,1.4,2,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
901,_158,PreBurnYear1,10/14/20 11:10,123,L,20.6,8.6,100,I,2.2,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TSE,1.1,0.5,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
902,_158,PreBurnYear1,10/14/20 11:10,124,L,7.7,6.5,100,I,1.5,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TOV,2.5,0.5,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
