,macro_plot_name,monitoring_status,date,size_cl_dia,status,avg_ht,comment,tag_no,top_kill_y_n,resprout_y_n,epicormic_resprout_y_n,basal_resprout_y_n,basal_resprout_height_cm,basal_resprout_width_cm,basal_resprout_count,uv2,uv3,uv1desc,uv2desc,uv3desc,sa_comment,species_symbol,treatment_burn,experiment
284,_145,PreBurn,8/19/2020 8:54,0.3,L,1.4,ROCA_SL,550,NA,NA,NA,NA,NA,NA,NA,0,0.3,NA,NA,NA,NA,QUKE,leafout_burn,old
285,_145,PreBurn,8/19/2020 8:54,0.95,L,2,ROCA_SL,553,NA,NA,NA,NA,NA,NA,NA,0,8,NA,NA,NA,NA,QUKE,leafout_burn,old
286,_145,PreBurn,8/19/2020 8:54,0.6,L,1.7,ROCA_SL,559,NA,NA,NA,NA,NA,NA,NA,0.4,4,NA,NA,NA,NA,QUKE,leafout_burn,old
287,_145,PreBurn,8/19/2020 8:54,1.55,L,2,ROCA_SL,560,NA,NA,NA,NA,NA,NA,NA,0,5,NA,NA,NA,NA,QUKE,leafout_burn,old
288,_145,PreBurn,8/19/2020 8:54,0.3,L,1.5,ROCA_SL,561,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,NA,NA,NA,NA,QUKE,leafout_burn,old
289,_145,PreBurn,8/19/2020 8:54,1.1,L,2.1,PIJE_TOV,564,NA,NA,NA,NA,NA,NA,NA,0.4,4.5,NA,NA,NA,NA,QUKE,leafout_burn,old
290,_145,PreBurn,8/19/2020 8:54,1,L,1.6,ROCA_SL,566,NA,NA,NA,NA,NA,NA,NA,0.4,3,NA,NA,NA,NA,QUKE,leafout_burn,old
291,_145,PreBurn,8/19/2020 8:54,1.6,L,2.4,ROCA_SL,567,NA,NA,NA,NA,NA,NA,NA,0.5,5,NA,NA,NA,NA,QUKE,leafout_burn,old
292,_145,PreBurn,8/19/2020 8:54,0.55,L,1.6,ROCA_SM,568,NA,NA,NA,NA,NA,NA,NA,0,7,NA,NA,NA,NA,QUKE,leafout_burn,old
14,_129,PostBurnYear1,8/30/2021 14:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
15,_129,PostBurnYear1,8/30/2021 14:19,1.2,D,2.2,NA,604,Y,Y,N,Y,99,55,17,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
16,_129,PostBurnYear1,8/30/2021 14:19,0.45,D,1.65,NA,607,Y,N,N,Y,37,52,5,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
17,_129,PostBurnYear1,8/30/2021 14:19,0.45,D,1.6,NA,611,Y,N,N,Y,60,55,10,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
18,_129,PostBurnYear1,8/30/2021 14:19,1.4,D,2.4,NA,613,Y,N,N,Y,59,52,8,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
19,_129,PostBurnYear1,8/30/2021 14:19,7.05,L,5.5,NA,616,N,N,Y,Y,6,12,1,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
20,_129,PostBurnYear1,8/30/2021 14:19,4.4,L,4,NA,618,N,N,Y,Y,4,6,1,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
21,_129,PostBurnYear1,8/30/2021 14:19,1.55,D,2.4,NA,619,Y,N,N,Y,73,46,5,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
22,_129,PostBurnYear1,8/30/2021 14:19,7.1,L,4.5,NA,620,N,N,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
23,_129,PostBurnYear1,8/30/2021 14:19,0,D,NA,Trunk with tag on ground; can't tell where it came from. Therefore cannot measure or tell if theres resprout.,621,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
106,_134,PostBurnYear1,8/30/2021 14:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
107,_134,PostBurnYear1,8/30/2021 14:22,0,D,NA,NA,739,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
108,_134,PostBurnYear1,8/30/2021 14:22,0,D,NA,NA,746,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
109,_134,PostBurnYear1,8/30/2021 14:22,0,D,NA,NA,748,Y,Y,N,Y,55,65,24,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
110,_134,PostBurnYear1,8/30/2021 14:22,0,D,NA,New tag 882,749,Y,Y,N,Y,61,66,21,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
111,_134,PostBurnYear1,8/30/2021 14:22,2.5,D,2.6,NA,750,Y,Y,N,Y,88,153,19,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
112,_134,PostBurnYear1,8/30/2021 14:22,2.25,D,2.7,NA,751,Y,Y,N,Y,102,108,10,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
113,_134,PostBurnYear1,8/30/2021 14:22,0.6,D,1.6,New tag 883,752,Y,Y,N,Y,55,54,5,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
114,_134,PostBurnYear1,8/30/2021 14:22,3.95,D,3.2,NA,753,Y,Y,N,Y,150,94,7,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
115,_134,PostBurnYear1,8/30/2021 14:22,0.5,L,1.5,NA,884,N,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
116,_135,PostBurnYear1,8/30/2021 14:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
117,_135,PostBurnYear1,8/30/2021 14:22,5.35,D,2,NA,724,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE,dormant_burn,old
118,_135,PostBurnYear1,8/30/2021 14:22,1.75,D,2.2,NA,727,Y,Y,N,Y,90,65,19,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
119,_135,PostBurnYear1,8/30/2021 14:22,2.05,D,2.3,NA,728,Y,Y,N,Y,64,120,10,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
120,_135,PostBurnYear1,8/30/2021 14:22,1.3,D,2.1,NA,729,Y,Y,N,Y,57,64,9,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
121,_136,PostBurnYear1,8/30/2021 14:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
122,_136,PostBurnYear1,8/30/2021 14:23,0.2,D,1.7,NA,713,Y,Y,N,Y,97,93,14,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
123,_136,PostBurnYear1,8/30/2021 14:23,1,D,1.6,NA,714,Y,Y,N,Y,72,97,7,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
124,_136,PostBurnYear1,8/30/2021 14:23,0.5,D,1.6,NA,715,Y,Y,N,Y,105,107,13,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
125,_136,PostBurnYear1,8/30/2021 14:23,1.1,D,2,NA,716,Y,Y,N,Y,104.5,78,6,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
126,_136,PostBurnYear1,8/30/2021 14:23,1.6,D,2.1,NA,717,Y,Y,N,Y,117,110,13,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
127,_136,PostBurnYear1,8/30/2021 14:23,0.8,D,1.4,NA,718,Y,Y,N,Y,101,111,21,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
128,_137,PostBurnYear1,8/30/2021 14:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
129,_137,PostBurnYear1,8/30/2021 14:23,0.2,D,1.47,NA,706,Y,Y,N,Y,77,99,9,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
130,_138,PostBurnYear1,8/30/2021 14:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
131,_138,PostBurnYear1,8/30/2021 14:23,1.8,L,1.4,NA,783,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
132,_139,PostBurnYear1,8/30/2021 14:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
133,_139,PostBurnYear1,8/30/2021 14:24,2.05,D,2.4,NA,774,Y,Y,N,Y,114,111,14,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
134,_139,PostBurnYear1,8/30/2021 14:24,0.95,L,1.8,NA,775,N,N,N,Y,13.5,8,1,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
135,_139,PostBurnYear1,8/30/2021 14:24,3.3,D,3.9,NA,779,Y,Y,N,Y,81,110,26,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
293,_146,PostBurnYear1,9/30/2021 14:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
294,_146,PostBurnYear1,9/30/2021 14:12,3.35,L,3.1,NA,847,N,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
295,_146,PostBurnYear1,9/30/2021 14:12,1.9,L,2.1,NA,848,N,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
296,_146,PostBurnYear1,9/30/2021 14:12,1.55,L,2,NA,850,N,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
297,_146,PostBurnYear1,9/30/2021 14:12,0.55,L,1.5,NA,852,N,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
298,_146,PostBurnYear1,9/30/2021 14:12,2.35,L,1.8,NA,853,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE,dormant_burn,old
299,_146,PostBurnYear1,9/30/2021 14:12,1.5,L,2,NA,856,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
300,_146,PostBurnYear1,9/30/2021 14:12,3.25,L,3.2,NA,857,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
301,_146,PostBurnYear1,9/30/2021 14:12,1.4,L,2.1,NA,858,N,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
302,_146,PostBurnYear1,9/30/2021 14:12,1.7,L,2.4,NA,859,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
303,_146,PostBurnYear1,9/30/2021 14:12,4.55,L,4.1,NA,860,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
304,_146,PostBurnYear1,9/30/2021 14:12,5.3,L,4.5,NA,861,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
305,_146,PostBurnYear1,9/30/2021 14:12,1.4,D,2.2,NA,862,Y,Y,N,Y,85,100,16,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
306,_146,PostBurnYear1,9/30/2021 14:12,5.05,L,5.1,NA,863,N,N,N,Y,68,51,16,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
307,_146,PostBurnYear1,9/30/2021 14:12,1.2,L,2.2,NA,864,N,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
308,_146,PostBurnYear1,9/30/2021 14:12,3.25,L,2.4,NA,865,N,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
309,_146,PostBurnYear1,9/30/2021 14:12,0.7,D,1.8,NA,867,Y,Y,N,Y,58,135,7,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
310,_147,PostBurnYear1,9/30/2021 14:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
311,_147,PostBurnYear1,9/30/2021 14:12,6.2,L,5.2,NA,860,N,N,N,Y,170,85,1,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
312,_147,PostBurnYear1,9/30/2021 14:12,7.55,L,5,NA,861,N,N,N,Y,12,18,1,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
313,_147,PostBurnYear1,9/30/2021 14:12,2.45,L,2,NA,862,N,N,N,Y,55,69,3,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
314,_147,PostBurnYear1,9/30/2021 14:12,3.05,L,3.2,NA,865,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
315,_147,PostBurnYear1,9/30/2021 14:12,0.9,D,1.7,NA,866,Y,Y,N,Y,120,87,11,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
316,_147,PostBurnYear1,9/30/2021 14:12,5.55,L,5,NA,867,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
317,_147,PostBurnYear1,9/30/2021 14:12,6.8,L,4.9,NA,872,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
318,_148,PostBurnYear1,8/30/2021 14:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
319,_148,PostBurnYear1,8/30/2021 14:13,4,L,2.2,NA,876,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE,dormant_burn,old
320,_148,PostBurnYear1,8/30/2021 14:13,3.8,L,2.3,NA,881,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE,dormant_burn,old
321,_149,PostBurnYear1,8/30/2021 14:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
322,_149,PostBurnYear1,8/30/2021 14:14,0.95,D,1.65,NA,812,Y,Y,N,Y,56,69,17,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
323,_149,PostBurnYear1,8/30/2021 14:14,1.95,D,2.55,NA,817,Y,Y,N,Y,99,100,12,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
343,_151,PostBurnYear1,8/30/2021 14:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
344,_151,PostBurnYear1,8/30/2021 14:15,2.25,L,1.8,NA,586,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE,dormant_burn,old
345,_151,PostBurnYear1,8/30/2021 14:15,1.6,L,2.1,NA,590,N,Y,N,Y,47,69,11,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
346,_151,PostBurnYear1,8/30/2021 14:15,7.1,L,4.2,NA,593,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
50,_129,PostBurnYear2,9/26/2022 11:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
51,_129,PostBurnYear2,9/26/2022 11:09,1.4,D,2.2,NA,604,Y,Y,N,Y,80,99,13,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
52,_129,PostBurnYear2,9/26/2022 11:09,0.5,D,1.5,NA,607,Y,N,N,Y,84,50,5,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
53,_129,PostBurnYear2,9/26/2022 11:09,0.7,D,1.65,NA,611,Y,N,N,Y,70,67,9,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
54,_129,PostBurnYear2,9/26/2022 11:09,1.5,D,2.4,NA,613,Y,N,N,Y,74.5,67,8,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
55,_129,PostBurnYear2,9/26/2022 11:09,6.9,D,5.5,NA,616,Y,N,N,Y,133,91,9,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
56,_129,PostBurnYear2,9/26/2022 11:09,4.7,L,4.2,NA,618,N,N,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
57,_129,PostBurnYear2,9/26/2022 11:09,1.4,D,2,NA,619,Y,N,N,Y,99,73,4,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
58,_129,PostBurnYear2,9/26/2022 11:09,7.6,L,4.8,NA,620,N,N,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
59,_129,PostBurnYear2,9/26/2022 11:09,0,D,NA,Trunk on ground; can't find where it came from.,621,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
136,_134,PostBurnYear2,9/26/2022 11:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
137,_134,PostBurnYear2,9/26/2022 11:13,0,D,NA,Gone.,739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
138,_134,PostBurnYear2,9/26/2022 11:13,0,D,NA,Gone.,746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
139,_134,PostBurnYear2,9/26/2022 11:13,0,D,NA,Burned off.,748,Y,Y,N,Y,90,105,23,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
140,_134,PostBurnYear2,9/26/2022 11:13,0,D,NA,New tag 882. Burned off,749,Y,Y,N,Y,87,88,16,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
141,_134,PostBurnYear2,9/26/2022 11:13,2.5,D,2.6,No tag but very close to 751.,750,Y,Y,N,Y,133,177,16,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
142,_134,PostBurnYear2,9/26/2022 11:13,1.9,D,2.1,NA,751,Y,Y,N,Y,119,130,9,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
143,_134,PostBurnYear2,9/26/2022 11:13,0.8,D,1.6,New tag 883,752,Y,Y,N,Y,92,75,4,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
144,_134,PostBurnYear2,9/26/2022 11:13,1.6,L,2.2,NA,753,N,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
145,_135,PostBurnYear2,9/26/2022 11:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
146,_135,PostBurnYear2,9/26/2022 11:14,5.25,D,2,NA,724,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE,dormant_burn,old
147,_135,PostBurnYear2,9/26/2022 11:14,1.55,D,2.1,NA,727,Y,Y,N,Y,134,127,15,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
148,_135,PostBurnYear2,9/26/2022 11:14,2.2,D,2.2,NA,728,Y,Y,N,Y,109,148,8,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
149,_135,PostBurnYear2,9/26/2022 11:14,1.2,D,2.1,NA,729,Y,Y,N,Y,117,102,9,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
150,_136,PostBurnYear2,9/26/2022 11:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
151,_136,PostBurnYear2,9/26/2022 11:14,0.8,L,1.45,NA,713,N,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
152,_136,PostBurnYear2,9/26/2022 11:14,0.95,D,1.4,NA,714,Y,Y,N,Y,131,147,6,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
153,_136,PostBurnYear2,9/26/2022 11:14,0.55,L,1.75,NA,715,N,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
154,_136,PostBurnYear2,9/26/2022 11:14,0.5,L,1.45,NA,716,N,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
155,_136,PostBurnYear2,9/26/2022 11:14,0.4,L,1.5,NA,717,N,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
156,_136,PostBurnYear2,9/26/2022 11:14,0.3,D,1.4,NA,718,Y,Y,N,Y,135,149,14,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
157,_137,PostBurnYear2,9/26/2022 11:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
158,_137,PostBurnYear2,9/26/2022 11:16,0,D,NA,completely squished by fallen PIJE; some resprouts are there but pushed apart from PIJE.,706,Y,Y,N,Y,94,50,3,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
159,_138,PostBurnYear2,9/26/2022 11:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
160,_138,PostBurnYear2,9/26/2022 11:17,0.7,L,1.6,NA,783,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
161,_139,PostBurnYear2,9/26/2022 11:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
162,_139,PostBurnYear2,9/26/2022 11:17,0.6,L,1.8,NA,774,N,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
163,_139,PostBurnYear2,9/26/2022 11:17,1.3,L,1.9,NA,775,N,N,N,Y,73,50,1,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
164,_139,PostBurnYear2,9/26/2022 11:17,3.6,D,3.9,NA,779,Y,Y,N,Y,88,124,39,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
347,_146,PostBurnYear2,9/26/2022 10:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
348,_146,PostBurnYear2,9/26/2022 10:47,4.2,L,4,NA,847,N,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
349,_146,PostBurnYear2,9/26/2022 10:47,2.3,L,2.1,NA,848,N,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
350,_146,PostBurnYear2,9/26/2022 10:47,1.75,L,2,NA,850,N,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
351,_146,PostBurnYear2,9/26/2022 10:47,0.5,L,1.5,NA,852,N,Y,N,Y,47.5,58,2,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
352,_146,PostBurnYear2,9/26/2022 10:47,2.35,Ll,1.9,NA,853,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE,dormant_burn,old
353,_146,PostBurnYear2,9/26/2022 10:47,1.8,L,2.1,NA,856,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
354,_146,PostBurnYear2,9/26/2022 10:47,3.8,L,3.2,NA,857,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
355,_146,PostBurnYear2,9/26/2022 10:47,2.25,L,2.1,NA,858,N,Y,N,Y,77,82,1,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
356,_146,PostBurnYear2,9/26/2022 10:47,2.2,L,2.4,NA,859,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
357,_146,PostBurnYear2,9/26/2022 10:47,5.4,L,4.2,NA,860,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
358,_146,PostBurnYear2,9/26/2022 10:47,5.95,L,4.7,NA,861,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
359,_146,PostBurnYear2,9/26/2022 10:47,0.4,L,1.5,NA,862,N,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
360,_146,PostBurnYear2,9/26/2022 10:47,5.6,L,5,NA,863,N,N,N,Y,70,76,15,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
361,_146,PostBurnYear2,9/26/2022 10:47,2,L,2.2,NA,864,N,Y,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
362,_146,PostBurnYear2,9/26/2022 10:47,4.4,L,2.4,NA,865,N,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
363,_146,PostBurnYear2,9/26/2022 10:47,0.6,D,1.8,NA,867,Y,Y,N,Y,77,103,7,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
364,_147,PostBurnYear2,9/26/2022 10:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
365,_147,PostBurnYear2,9/26/2022 10:49,6.4,L,5.3,NA,860,N,N,N,Y,170,115,1,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
366,_147,PostBurnYear2,9/26/2022 10:49,7.65,D,5,NA,861,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
367,_147,PostBurnYear2,9/26/2022 10:49,2.85,L,2,NA,862,N,N,N,Y,34,88,3,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
368,_147,PostBurnYear2,9/26/2022 10:49,3.65,L,3.3,NA,865,N,N,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
369,_147,PostBurnYear2,9/26/2022 10:49,0.55,L,1.45,NA,866,N,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
370,_147,PostBurnYear2,9/26/2022 10:49,6,L,5,NA,867,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
371,_147,PostBurnYear2,9/26/2022 10:49,7.1,L,5,NA,872,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
372,_148,PostBurnYear2,9/26/2022 10:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
373,_148,PostBurnYear2,9/26/2022 10:50,4,L,2.2,NA,876,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE,dormant_burn,old
374,_148,PostBurnYear2,9/26/2022 10:50,3.6,L,2.5,NA,881,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE,dormant_burn,old
